malware_name,malware_package,malware_category,user_action
Android.Adware.Mulad.HW,com.wSeeMePhotoEditor_8421281,Adware,scanDetected
Android.Riskware.Agent.gHMLP,com.gyjqwxc.phonezap,Riskware,scanDetected
Android.Riskware.Agent.gHMHJ,com.badrobbit.tidyphone,Riskware,scanDetected
Android.Adware.Mulad.HW,com.photoeditor.background.blur,Adware,scanDetected
Android.Adware.Mulad.HW,com.quickcash.gurujiapps,Adware,scanDetected
Android.Adware.Mulad.HW,com.quickcash.gurujiapps,Adware,delete
Android.Adware.Mulad.HW,com.wSeeMePhotoEditor_8421281,Adware,delete
Android.Riskware.Agent.gHMLP,com.gyjqwxc.phonezap,Riskware,delete
Android.Riskware.Agent.gHMHJ,com.badrobbit.tidyphone,Riskware,delete
Android.Adware.Mulad.HW,com.photoeditor.background.blur,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w1d50a4d86dd9e6d68d50f3a67179d0261,Adware,delete
Android.Riskware.SMSSend.gRSX,com.rascal.whereismyphone,Riskware,scanDetected
Android.Riskware.TestKey.rA,eu.inlogic.footballcuppro,Riskware,scanDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,scanDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,scanDetected
Android.Trojan.Agent.BFC,com.woa.helper,Trojan,scanDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,scanDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,scanDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,realTimeDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.capcom.gyakusai123,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.Level5.LT1RKR,Riskware,scanDetected
Android.Riskware.TestKey.rA,jp.co.capcom.gyakusai123,Riskware,exclude
Android.Riskware.TestKey.rA,com.Level5.LT1RKR,Riskware,exclude
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Trojan.Banker.ASV,com.rails.corks,Trojan,scanDetected
Android.Trojan.Banker.ASV,com.rails.corks,Trojan,scanDetected
Android.Trojan.Banker.ASV,com.rails.corks,Trojan,delete
Android.Trojan.Banker.ASV,com.rails.corks,Trojan,delete
Android.Riskware.HiddenAds.aARD,com.cleanup.appbooster.tap,Riskware,scanDetected
Android.Riskware.HiddenAds.aARD,com.cleanup.appbooster.tap,Riskware,delete
Android.Riskware.Agent.MKA,com.piriform.ccleaner,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461,Adware,delete
Android.Adware.Youmi.U,com.happy_world.nesemu.n102.nes,Adware,realTimeDetected
Android.Adware.Youmi.U,com.happy_world.nesemu.n102.nes,Adware,realTimeDetected
Android.Riskware.Agent.PHG,com.samdamall.been,Riskware,scanDetected
Android.Riskware.Agent.PHG,com.samdamall.been,Riskware,delete
Android.Riskware.Agent.PKY,com.tvwiki.app,Riskware,scanDetected
Android.Riskware.Agent.PKY,com.tvwiki.app,Riskware,scanDetected
Android.Riskware.Agent.PKY,com.tvwiki.app,Riskware,scanDetected
Android.Riskware.Agent.PKY,com.tvwiki.app,Riskware,scanDetected
Android.Riskware.TestKey.rA,info.vstabi.vbarandroid,Riskware,scanDetected
Android.Riskware.TestKey.rA,info.vstabi.vbarandroid,Riskware,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Riskware.TestKey.rA,ru.inceptive.screentwoauto1,Riskware,scanDetected
Android.Riskware.TestKey.rA,ru.inceptive.screentwoauto1,Riskware,delete
Android.Riskware.Agent.gQPDR,kr.co.chamsule.smartonepass_project3_hyundai,Riskware,exclude
Android.Riskware.RogueUrl.gPLYW,com.kolon.kolonsport,Riskware,scanDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we6fd69e8ca9bc65c0ab6ea3251ffb20b1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf25f2d1944f8bae043a00a6daac144241,Adware,delete
Android.Riskware.Kerty.gSHGB,com.vectorblast.vip,Riskware,delete
Android.Riskware.TestKey.rA,com.github.slashmax.aabrowser.mediaservice,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.github.slashmax.aabrowser,Riskware,scanDetected
Android.Riskware.RogueUrl.gPLYW,com.kolon.kolonsport,Riskware,delete
Android.Riskware.TestKey.rA,com.github.slashmax.aabrowser.mediaservice,Riskware,delete
Android.Riskware.TestKey.rA,com.github.slashmax.aabrowser,Riskware,delete
Android.Riskware.Agent.wMLPK,org.chromium.webapk.a50c6331623920296_v2,Riskware,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Trojan.SpyAgent.FS,com.ebadjcehj,Trojan,scanDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.Agent.PKY,com.mediamom.tester,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.miniclip.plagueinc,Riskware,downApkDetected
Android.Riskware.TestKey.rA,net.kairosoft.android.snsdev_en,Riskware,delete
Android.Riskware.TestKey.rA,com.miniclip.plagueinc,Riskware,delete
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,delete
Android.Riskware.TestKey.rA,net.kairosoft.android.snsdev_en,Riskware,downApkDetected
Android.Riskware.Agent.gQPDR,kr.co.chamsule.smartonepass_project3_hyundai,Riskware,delete
Android.Riskware.SMSSend.gRSX,com.rascal.whereismyphone,Riskware,delete
Android.Adware.Mulad.HW,com.mziki.mzikimedia,Adware,delete
Android.Riskware.Agent.gQPAU,com.xizhi.wearin,Riskware,delete
Android.Riskware.Agent.gQPAU,com.xizhi.wearin,Riskware,realTimeDetected
Android.Trojan.SmsSpy.AIS,com.httpsms,Trojan,scanDetected
Android.Trojan.SmsSpy.AIS,com.httpsms,Trojan,delete
Android.Trojan.SpyAgent.FS,com.ebadjcehj,Trojan,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.Agent.wXCC,org.chromium.webapk.a0862922b9ab4c1d7_v2,Riskware,scanDetected
Android.Riskware.Agent.wQGQY,org.chromium.webapk.aaf9f17d00e7357e5_v2,Riskware,scanDetected
Android.Riskware.Agent.wMWRZ,org.chromium.webapk.afdfcabe62136879e_v2,Riskware,scanDetected
Android.Riskware.Agent.gXWGIM,com.markany.mobilesaferlite,Riskware,scanDetected
Android.Riskware.Agent.gXWGIM,com.markany.mobilesaferlite,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdb9b5643339f02dd2f1c7b62b6426a1f1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdb9b5643339f02dd2f1c7b62b6426a1f1,Adware,delete
Android.Riskware.Agent.wMWRZ,org.chromium.webapk.afdfcabe62136879e_v2,Riskware,delete
Android.Adware.Mulad.HW,com.human.assemble.launcher.czaeg.free,Adware,scanDetected
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,delete
Android.Riskware.Ctchm.O,,Riskware,delete
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,delete
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,realTimeDetected
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,realTimeDetected
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,realTimeDetected
Android.Riskware.Ctchm.O,catch_.me_.if_.you_.can_,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf6012ffde6496e8103745c9b68178b831,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf6012ffde6496e8103745c9b68178b831,Adware,realTimeDetected
Android.Riskware.Agent.PKY,com.mediamom.tester,Riskware,delete
Android.Riskware.Agent.wXCC,org.chromium.webapk.a0862922b9ab4c1d7_v2,Riskware,delete
Android.Riskware.Agent.wQGQY,org.chromium.webapk.aaf9f17d00e7357e5_v2,Riskware,delete
Android.Riskware.Agent.gXZCUT,ttjump.ccy6.s67.yy2,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,delete
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,delete
Android.Riskware.TestKey.rA,com.tony.usbcamera,Riskware,delete
Android.Trojan.PackMal.P,kr.go.ffbCaptain0801,Trojan,realTimeDetected
Android.Riskware.Agent.wUGDH,org.chromium.webapk.aa32b47093d57bfdc_v2,Riskware,realTimeDetected
Android.Riskware.Packer.DM,com.twig.ships,Riskware,scanDetected
Android.Riskware.Packer.DM,com.twig.ships,Riskware,scanDetected
Android.Riskware.Packer.DM,com.twig.ships,Riskware,scanDetected
Android.Riskware.Packer.DM,com.twig.ships,Riskware,scanDetected
Android.Trojan.Dropper.ARH,hedhfjhh.fajchcfi.eadcdffj,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.berth.counts,Trojan,realTimeDetected
Android.Trojan.Dropper.ARH,hedhfjhh.fajchcfi.eadcdffj,Trojan,realTimeDetected
Android.Riskware.SpyAgent.JL,ebibhaci.fdecbfaj.hadcahfk,Riskware,realTimeDetected
Android.Riskware.SpyAgent.JL,ebibhaci.fdecbfaj.hadcahfk,Riskware,realTimeDetected
Android.Riskware.SpyAgent.JL,ebibhaci.fdecbfaj.hadcahfk,Riskware,realTimeDetected
Android.Riskware.Agent.gXZCUJ,com.ultimate.cleanerpro.ucp,Riskware,scanDetected
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Riskware.Agent.wXAAO,org.chromium.webapk.a772ba4e695a949b5_v2,Riskware,realTimeDetected
Android.Riskware.Agent.wQVVF,org.chromium.webapk.a87b3332f2bf5a1c5_v2,Riskware,realTimeDetected
Android.Riskware.Agent.wYGWF,org.chromium.webapk.a8533c7339853bf6c_v2,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,score.footballgame.kick.soccerlegend,Riskware,exclude
Android.Riskware.TestKey.rA,score.footballgame.kick.soccerlegend,Riskware,realTimeDetected
Android.Riskware.Agent.wSPHS,org.chromium.webapk.a56f33628a464e8ed_v2,Riskware,realTimeDetected
Android.Riskware.Agent.gXWGIM,com.markany.mobilesaferlite,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wb5430639c156cc3956e6afd5639252171,Adware,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Riskware.TestKey.rA,com.humble.SlayTheSpire,Riskware,scanDetected
Android.Adware.Mulad.HB,com.herocraft.game.freemium.catchthecandy,Adware,delete
Android.Riskware.TestKey.rA,com.monotype.android.font.zfont_id1453619294z,Riskware,realTimeDetected
Android.Riskware.Repacked.D,com.miniclip.plagueinc,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaabac.installer,Riskware,realTimeDetected
Android.Riskware.Agent.OGF,com.miniclip.plagueinc,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.goodgamestudios.bitlife.go.life.simulation,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaaccy.installer,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaaccy.installer,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaaccy.installer,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaaccy.installer,Riskware,realTimeDetected
Android.Riskware.Repacked.D,com.goodgamestudios.bitlife.go.life.simulation,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.babuyo.footy.tc.android,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.gamedevltd.wwh,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.adultonetclassic.match,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.snap.jigsaw.and,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.thrill.jigsaw.and,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.charmingscrew.storypuzzle.gp,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.gpcool.beauty.charmspot.find,Riskware,realTimeDetected
Android.Riskware.SpyAgent.aBT,com.wregwegewqfd.sdfgewqf,Riskware,downApkDetected
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,com.wregwegewqfd.sdfgewqf,Riskware,delete
Android.Riskware.SpyAgent.aBT,com.wregwegewqfd.sdfgewqf,Riskware,delete
Android.Riskware.SpyAgent.aBT,com.wregwegewqfd.sdfgewqf,Riskware,downApkDetected
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.SpyAgent.aBT,,Riskware,delete
Android.Riskware.TestKey.rA,com.t2ksports.nba2k17android,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.t2ksports.nba2k17android,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.t2ksports.nba2k17android,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,scanDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatsen,Riskware,realTimeDetected
Android.Riskware.Agent.OAQ,uk.uyrlr.ofuoar,Riskware,scanDetected
Android.Riskware.Agent.OAQ,uk.uyrlr.ofuoar,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,delete
Android.Riskware.Agent.wDJHT,org.chromium.webapk.a3b4ea8ab8c723e57_v2,Riskware,realTimeDetected
Android.Riskware.HiddenAds.aARD,com.cleanup.appbooster.tap,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.illumix.fnafar,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.illumix.fnafar,Riskware,realTimeDetected
Android.Riskware.Agent.gHMLA,com.uplift.clean.boost.sweeper,Riskware,scanDetected
Android.Riskware.Agent.gHMLA,com.uplift.clean.boost.sweeper,Riskware,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Riskware.TestKey.rA,com.fde.avpevolution,Riskware,delete
Android.Riskware.TestKey.rA,com.fde.avpevolution,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we7dc53d98d60a3e0cd30858e659bad0c1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we145de1335571e70d9a3981fb2eb86901,Adware,realTimeDetected
Android.Riskware.TestKey.rA,com.Pocket.Radon.tizi.ferreyos,Riskware,realTimeDetected
Trojan.Android.Agent,com.applisto.appcloner,Trojan,scanDetected
Trojan.Android.Agent,com.applisto.appcloner,Trojan,delete
Trojan.Android.Agent,com.adguard.android,Trojan,realTimeDetected
Trojan.Android.Agent,com.adguard.android,Trojan,realTimeDetected
Trojan.Android.Agent,com.adguard.android,Trojan,realTimeDetected
Trojan.Android.Agent,com.adguard.android,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Trojan.SpyAgent.GC,com.gatcd.laiot,Trojan,realTimeDetected
Android.Riskware.Agent.wQUCB,org.chromium.webapk.acc55e1226b9b3a11_v2,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wae22dd5a2434bcd4c02e1e8d55d3b31c1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wae22dd5a2434bcd4c02e1e8d55d3b31c1,Adware,realTimeDetected
Android.Riskware.Agent.gQPAR,com.xodos,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we81f1c09289a2e0f0a01ec7562071d181,Adware,realTimeDetected
Android.Riskware.TestKey.rA,house.chores,Riskware,realTimeDetected
Android.Riskware.Agent.PKY,com.mediaflow.viewer,Riskware,scanDetected
Android.Riskware.Agent.PKY,com.mediaflow.viewer,Riskware,scanDetected
Android.Riskware.Agent.PKY,com.mediaflow.viewer,Riskware,delete
Android.Riskware.Agent.PKY,com.mediaflow.viewer,Riskware,delete
Android.Riskware.TestKey.rA,com.infinity.KTR,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wc418beed30e8c738ae4c85e6d35b385d1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wc418beed30e8c738ae4c85e6d35b385d1,Adware,realTimeDetected
Android.Riskware.SpyAgent.KV,app.wetalk.social,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,net.kairosoft.android.boxing,Riskware,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,exclude
Android.Riskware.Agent.gDMGB,io.github.huskydg.magisk,Riskware,scanDetected
Android.Riskware.Agent.gDMGB,io.github.huskydg.magisk,Riskware,scanDetected
Android.Riskware.Agent.gDMGB,io.github.huskydg.magisk,Riskware,delete
Android.Riskware.Agent.gDMGB,io.github.huskydg.magisk,Riskware,delete
Android.Riskware.TestKey.rA,com.devastate.android,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.devastate.android,Riskware,delete
Android.Riskware.TestKey.rA,com.lemon.lvoverseas,Riskware,realTimeDetected
Android.Riskware.Agent.aBDNV,com.pushdncoim.nydisopi,Riskware,scanDetected
Android.Riskware.Agent.gXZDAS,com.coopresapps.free.antivirus,Riskware,realTimeDetected
Android.Riskware.Agent.gHXOE,com.goldenggkisslotileqe.game,Riskware,delete
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Riskware.TestKey.rA,com.ludia.jurassicworld,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.perverteer.sl,Riskware,scanDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w567ceb095af276c4c86a16c28c96ae151,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w567ceb095af276c4c86a16c28c96ae151,Adware,exclude
Android.Riskware.TestKey.rA,com.newstargames.retroslamtennis,Riskware,delete
Android.Riskware.TestKey.rA,com.newstargames.retroslamtennis,Riskware,realTimeDetected
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,jp.co.ponos.battlecatskr,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,delete
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,delete
Android.Riskware.TestKey.rA,com.infinity.KTR,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.og.mb.zap,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,bsd.suitcase.release,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Adware.Mulad.FI,com.SasquatchMobileGuide.SneakySasquatch2021Guide,Adware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.devsisters.CookieRunForKakao,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.mindblocks.blocks,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.mindblocks.blocks,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.mindblocks.blocks,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.mindblocks.blocks,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.ea.game.easportsufc_row,Riskware,realTimeDetected
Android.Riskware.Agent.NKW,com.getmodpc.nfpremium,Riskware,realTimeDetected
Android.Adware.Dowgin.gDJWR,com.gameloft.android.ANMP.GloftG4HM,Adware,realTimeDetected
Android.Riskware.Agent.aDPLY,app.rvx.android.apps.youtube.music,Riskware,delete
Android.Riskware.TestKey.rA,com.perverteer.sl,Riskware,delete
Android.Riskware.TestKey.rA,com.robtopx.geometrydashsubzero,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.herocraft.game.tempest,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.adisoft.duriano,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wec78a5ccc38cc888052a7da7ba1a13ec1,Adware,realTimeDetected
Android.Riskware.Agent.wEBKO,org.chromium.webapk.a5aeac4bf2649ca82_v2,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w3615ebb0aeafb8232bb1109a24f1999e1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w3615ebb0aeafb8232bb1109a24f1999e1,Adware,realTimeDetected
Android.Riskware.Agent.wEBKO,org.chromium.webapk.a5aeac4bf2649ca82_v2,Riskware,exclude
Android.Riskware.TestKey.rA,com.tioeroge.SweetPensionLifewithNordicSisters,Riskware,realTimeDetected
Android.Riskware.Agent.KCR,ru.aaaaabah.installer,Riskware,realTimeDetected
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Riskware.Agent.gXZCPR,com.sagadsg.user.mady511857,Riskware,realTimeDetected
Android.Riskware.Agent.aSIT,com.sagadsg.user.mady511857,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we7b343ddd294f2b07bec0a7e12072e901,Adware,realTimeDetected
Android.Riskware.TestKey.rA,xyz.quaver.pupil,Riskware,scanDetected
Android.Riskware.TestKey.rA,xyz.quaver.pupil,Riskware,delete
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,delete
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,scanDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdb9b5643339f02dd2f1c7b62b6426a1f1,Adware,realTimeDetected
Android.Riskware.TestKey.rA,com.iconnect.imageeditor.ibonobono201310162055,Riskware,delete
Android.Riskware.TestKey.rA,com.iconnect.imageeditor.ibonobono201310162055,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w702098b48109c336d70f4828c2b6c9ff1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w702098b48109c336d70f4828c2b6c9ff1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w7bfe850618e3fb4f16ff693292c8ead11,Adware,realTimeDetected
Android.Riskware.Agent.wRKJX,org.chromium.webapk.acf38e242cfc4be9e_v2,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.linlinxian.manxiuworld,Riskware,exclude
Android.Riskware.TestKey.rA,com.linlinxian.manxiuworld,Riskware,realTimeDetected
Android.Riskware.GenericML.mZD,com.iChannela_phone,Riskware,scanDetected
Android.Riskware.GenericML.mZD,com.iChannela_phone,Riskware,delete
Android.Riskware.Agent.gXZDBZ,com.governor.titles.controller,Riskware,scanDetected
Android.Riskware.Agent.gHMIN,com.kzt.classic.star.game,Riskware,scanDetected
Android.Riskware.Agent.wYHUT,org.chromium.webapk.a40fdedea572966ca_v2,Riskware,delete
Android.Riskware.Agent.wYHUT,org.chromium.webapk.a40fdedea572966ca_v2,Riskware,realTimeDetected
